CUPS;Fecha;Hora;AE_kWh;REAL/ESTIMADO
ES0031400000000000TF0F;24/04/2024;2;0,369;R
ES0031400000000000TF0F;24/04/2024;3;0,291;R
ES0031400000000000TF0F;24/04/2024;4;0,387;R
ES0031400000000000TF0F;24/04/2024;5;0,339;R
ES0031400000000000TF0F;24/04/2024;6;0,378;R
ES0031400000000000TF0F;24/04/2024;7;0,348;R
ES0031400000000000TF0F;24/04/2024;8;0,632;R
ES0031400000000000TF0F;24/04/2024;9;0,459;R
ES0031400000000000TF0F;24/04/2024;10;0,97;R
ES0031400000000000TF0F;24/04/2024;11;0,928;R
ES0031400000000000TF0F;24/04/2024;12;0,774;R
ES0031400000000000TF0F;24/04/2024;13;0,702;R
ES0031400000000000TF0F;24/04/2024;14;0,823;R
ES0031400000000000TF0F;24/04/2024;15;0,47;R
ES0031400000000000TF0F;24/04/2024;16;0,504;R
ES0031400000000000TF0F;24/04/2024;17;0,652;R
ES0031400000000000TF0F;24/04/2024;18;0,963;R
ES0031400000000000TF0F;24/04/2024;19;0,985;R
ES0031400000000000TF0F;24/04/2024;20;0,7;R
ES0031400000000000TF0F;24/04/2024;21;0,897;R
ES0031400000000000TF0F;24/04/2024;22;0,955;R
ES0031400000000000TF0F;24/04/2024;23;0,418;R
ES0031400000000000TF0F;24/04/2024;24;0,231;R
ES0031400000000000TF0F;25/04/2024;1;0,359;R
ES0031400000000000TF0F;25/04/2024;2;0,271;R
ES0031400000000000TF0F;25/04/2024;3;0,348;R
ES0031400000000000TF0F;25/04/2024;4;0,218;R
ES0031400000000000TF0F;25/04/2024;5;0,499;R
ES0031400000000000TF0F;25/04/2024;6;0,413;R
ES0031400000000000TF0F;25/04/2024;7;0,228;R
ES0031400000000000TF0F;25/04/2024;8;0,676;R
ES0031400000000000TF0F;25/04/2024;9;0,669;R
ES0031400000000000TF0F;25/04/2024;10;0,856;R
ES0031400000000000TF0F;25/04/2024;11;0,91;R
ES0031400000000000TF0F;25/04/2024;12;0,812;R
ES0031400000000000TF0F;25/04/2024;13;0,992;R
ES0031400000000000TF0F;25/04/2024;14;0,725;R
ES0031400000000000TF0F;25/04/2024;15;0,429;R
ES0031400000000000TF0F;25/04/2024;16;0,44;R
ES0031400000000000TF0F;25/04/2024;17;0,646;R
ES0031400000000000TF0F;25/04/2024;18;0,722;R
ES0031400000000000TF0F;25/04/2024;19;0,87;R
ES0031400000000000TF0F;25/04/2024;20;0,83;R
ES0031400000000000TF0F;25/04/2024;21;0,989;R
ES0031400000000000TF0F;25/04/2024;22;0,771;R
ES0031400000000000TF0F;25/04/2024;23;0,278;R
ES0031400000000000TF0F;25/04/2024;24;0,295;R
ES0031400000000000TF0F;26/04/2024;1;0,44;R
ES0031400000000000TF0F;26/04/2024;2;0,41;R
ES0031400000000000TF0F;26/04/2024;3;0,421;R
ES0031400000000000TF0F;26/04/2024;4;0,295;R
ES0031400000000000TF0F;26/04/2024;5;0,282;R
ES0031400000000000TF0F;26/04/2024;6;0,222;R
ES0031400000000000TF0F;26/04/2024;7;0,261;R
ES0031400000000000TF0F;26/04/2024;8;0,634;R
ES0031400000000000TF0F;26/04/2024;9;0,575;R
ES0031400000000000TF0F;26/04/2024;10;0,747;R
ES0031400000000000TF0F;26/04/2024;11;0,749;R
ES0031400000000000TF0F;26/04/2024;12;0,84;R
ES0031400000000000TF0F;26/04/2024;13;0,822;R
ES0031400000000000TF0F;26/04/2024;14;0,861;R
ES0031400000000000TF0F;26/04/2024;15;0,689;R
ES0031400000000000TF0F;26/04/2024;16;0,462;R
ES0031400000000000TF0F;26/04/2024;17;0,492;R
ES0031400000000000TF0F;26/04/2024;18;0,78;R
ES0031400000000000TF0F;26/04/2024;19;0,736;R
ES0031400000000000TF0F;26/04/2024;20;0,747;R
ES0031400000000000TF0F;26/04/2024;21;0,906;R
ES0031400000000000TF0F;26/04/2024;22;0,948;R
ES0031400000000000TF0F;26/04/2024;23;0,409;R
ES0031400000000000TF0F;26/04/2024;24;0,212;R
ES0031400000000000TF0F;27/04/2024;1;0,451;R
ES0031400000000000TF0F;27/04/2024;2;0,298;R
ES0031400000000000TF0F;27/04/2024;3;0,227;R
ES0031400000000000TF0F;27/04/2024;4;0,274;R
ES0031400000000000TF0F;27/04/2024;5;0,307;R
ES0031400000000000TF0F;27/04/2024;6;0,354;R
ES0031400000000000TF0F;27/04/2024;7;0,403;R
ES0031400000000000TF0F;27/04/2024;8;0,278;R
ES0031400000000000TF0F;27/04/2024;9;0,497;R
ES0031400000000000TF0F;27/04/2024;10;0,509;R
ES0031400000000000TF0F;27/04/2024;11;0,621;R
ES0031400000000000TF0F;27/04/2024;12;0,636;R
ES0031400000000000TF0F;27/04/2024;13;0,724;R
ES0031400000000000TF0F;27/04/2024;14;0,575;R
ES0031400000000000TF0F;27/04/2024;15;0,339;R
ES0031400000000000TF0F;27/04/2024;16;0,441;R
ES0031400000000000TF0F;27/04/2024;17;0,242;R
ES0031400000000000TF0F;27/04/2024;18;0,504;R
ES0031400000000000TF0F;27/04/2024;19;0,749;R
ES0031400000000000TF0F;27/04/2024;20;0,795;R
ES0031400000000000TF0F;27/04/2024;21;0,539;R
ES0031400000000000TF0F;27/04/2024;22;0,747;R
ES0031400000000000TF0F;27/04/2024;23;0,312;R
ES0031400000000000TF0F;27/04/2024;24;0,389;R
ES0031400000000000TF0F;28/04/2024;1;0,393;R
ES0031400000000000TF0F;28/04/2024;2;0,375;R
ES0031400000000000TF0F;28/04/2024;3;0,278;R
ES0031400000000000TF0F;28/04/2024;4;0,444;R
ES0031400000000000TF0F;28/04/2024;5;0,207;R
ES0031400000000000TF0F;28/04/2024;6;0,219;R
ES0031400000000000TF0F;28/04/2024;7;0,471;R
ES0031400000000000TF0F;28/04/2024;8;0,333;R
ES0031400000000000TF0F;28/04/2024;9;0,239;R
ES0031400000000000TF0F;28/04/2024;10;0,772;R
ES0031400000000000TF0F;28/04/2024;11;0,749;R
ES0031400000000000TF0F;28/04/2024;12;0,599;R
ES0031400000000000TF0F;28/04/2024;13;0,513;R
ES0031400000000000TF0F;28/04/2024;14;0,638;R
ES0031400000000000TF0F;28/04/2024;15;0,25;R
ES0031400000000000TF0F;28/04/2024;16;0,372;R
ES0031400000000000TF0F;28/04/2024;17;0,447;R
ES0031400000000000TF0F;28/04/2024;18;0,618;R
ES0031400000000000TF0F;28/04/2024;19;0,509;R
ES0031400000000000TF0F;28/04/2024;20;0,705;R
ES0031400000000000TF0F;28/04/2024;21;0,552;R
ES0031400000000000TF0F;28/04/2024;22;0,564;R
ES0031400000000000TF0F;28/04/2024;23;0,256;R
ES0031400000000000TF0F;28/04/2024;24;0,284;R
ES0031400000000000TF0F;29/04/2024;1;0,465;R
ES0031400000000000TF0F;29/04/2024;2;0,21;R
ES0031400000000000TF0F;29/04/2024;3;0,386;R
ES0031400000000000TF0F;29/04/2024;4;0,274;R
ES0031400000000000TF0F;29/04/2024;5;0,289;R
ES0031400000000000TF0F;29/04/2024;6;0,324;R
ES0031400000000000TF0F;29/04/2024;7;0,365;R
ES0031400000000000TF0F;29/04/2024;8;0,418;R
ES0031400000000000TF0F;29/04/2024;9;0,484;R
ES0031400000000000TF0F;29/04/2024;10;0,741;R
ES0031400000000000TF0F;29/04/2024;11;0,76;R
ES0031400000000000TF0F;29/04/2024;12;0,965;R
ES0031400000000000TF0F;29/04/2024;13;0,858;R
ES0031400000000000TF0F;29/04/2024;14;0,889;R
ES0031400000000000TF0F;29/04/2024;15;0,641;R
ES0031400000000000TF0F;29/04/2024;16;0,638;R
ES0031400000000000TF0F;29/04/2024;17;0,697;R
ES0031400000000000TF0F;29/04/2024;18;0,935;R
ES0031400000000000TF0F;29/04/2024;19;0,808;R
ES0031400000000000TF0F;29/04/2024;20;0,863;R
ES0031400000000000TF0F;29/04/2024;21;0,845;R
ES0031400000000000TF0F;29/04/2024;22;0,974;R
ES0031400000000000TF0F;29/04/2024;23;0,351;R
ES0031400000000000TF0F;29/04/2024;24;0,317;R
ES0031400000000000TF0F;30/04/2024;1;0,254;R
ES0031400000000000TF0F;30/04/2024;2;0,296;R
ES0031400000000000TF0F;30/04/2024;3;0,266;R
ES0031400000000000TF0F;30/04/2024;4;0,469;R
ES0031400000000000TF0F;30/04/2024;5;0,434;R
ES0031400000000000TF0F;30/04/2024;6;0,218;R
ES0031400000000000TF0F;30/04/2024;7;0,497;R
ES0031400000000000TF0F;30/04/2024;8;0,559;R
ES0031400000000000TF0F;30/04/2024;9;0,63;R
ES0031400000000000TF0F;30/04/2024;10;1,0;R
ES0031400000000000TF0F;30/04/2024;11;0,992;R
ES0031400000000000TF0F;30/04/2024;12;0,73;R
ES0031400000000000TF0F;30/04/2024;13;0,897;R
ES0031400000000000TF0F;30/04/2024;14;0,78;R
ES0031400000000000TF0F;30/04/2024;15;0,645;R
ES0031400000000000TF0F;30/04/2024;16;0,675;R
ES0031400000000000TF0F;30/04/2024;17;0,417;R
ES0031400000000000TF0F;30/04/2024;18;0,999;R
ES0031400000000000TF0F;30/04/2024;19;0,766;R
ES0031400000000000TF0F;30/04/2024;20;0,954;R
ES0031400000000000TF0F;30/04/2024;21;0,939;R
ES0031400000000000TF0F;30/04/2024;22;0,806;R
ES0031400000000000TF0F;30/04/2024;23;0,452;R
ES0031400000000000TF0F;30/04/2024;24;0,454;R
ES0031400000000000TF0F;01/05/2024;1;0,253;R
ES0031400000000000TF0F;01/05/2024;2;0,378;R
ES0031400000000000TF0F;01/05/2024;3;0,442;R
ES0031400000000000TF0F;01/05/2024;4;0,409;R
ES0031400000000000TF0F;01/05/2024;5;0,474;R
ES0031400000000000TF0F;01/05/2024;6;0,208;R
ES0031400000000000TF0F;01/05/2024;7;0,41;R
ES0031400000000000TF0F;01/05/2024;8;0,684;R
ES0031400000000000TF0F;01/05/2024;9;0,569;R
ES0031400000000000TF0F;01/05/2024;10;0,869;R
ES0031400000000000TF0F;01/05/2024;11;0,756;R
ES0031400000000000TF0F;01/05/2024;12;0,996;R
ES0031400000000000TF0F;01/05/2024;13;0,964;R
ES0031400000000000TF0F;01/05/2024;14;0,848;R
ES0031400000000000TF0F;01/05/2024;15;0,493;R
ES0031400000000000TF0F;01/05/2024;16;0,547;R
ES0031400000000000TF0F;01/05/2024;17;0,427;R
ES0031400000000000TF0F;01/05/2024;18;0,77;R
ES0031400000000000TF0F;01/05/2024;19;0,766;R
ES0031400000000000TF0F;01/05/2024;20;0,858;R
ES0031400000000000TF0F;01/05/2024;21;0,7;R
ES0031400000000000TF0F;01/05/2024;22;0,975;R
ES0031400000000000TF0F;01/05/2024;23;0,26;R
ES0031400000000000TF0F;01/05/2024;24;0,239;R
ES0031400000000000TF0F;02/05/2024;1;0,415;R
ES0031400000000000TF0F;02/05/2024;2;0,476;R
ES0031400000000000TF0F;02/05/2024;3;0,453;R
ES0031400000000000TF0F;02/05/2024;4;0,297;R
ES0031400000000000TF0F;02/05/2024;5;0,207;R
ES0031400000000000TF0F;02/05/2024;6;0,376;R
ES0031400000000000TF0F;02/05/2024;7;0,475;R
ES0031400000000000TF0F;02/05/2024;8;0,632;R
ES0031400000000000TF0F;02/05/2024;9;0,654;R
ES0031400000000000TF0F;02/05/2024;10;0,958;R
ES0031400000000000TF0F;02/05/2024;11;0,988;R
ES0031400000000000TF0F;02/05/2024;12;0,812;R
ES0031400000000000TF0F;02/05/2024;13;0,983;R
ES0031400000000000TF0F;02/05/2024;14;0,819;R
ES0031400000000000TF0F;02/05/2024;15;0,43;R
ES0031400000000000TF0F;02/05/2024;16;0,491;R
ES0031400000000000TF0F;02/05/2024;17;0,441;R
ES0031400000000000TF0F;02/05/2024;18;0,747;R
ES0031400000000000TF0F;02/05/2024;19;0,985;R
ES0031400000000000TF0F;02/05/2024;20;0,938;R
ES0031400000000000TF0F;02/05/2024;21;0,988;R
ES0031400000000000TF0F;02/05/2024;22;0,895;R
ES0031400000000000TF0F;02/05/2024;23;0,252;R
ES0031400000000000TF0F;02/05/2024;24;0,491;R
ES0031400000000000TF0F;03/05/2024;1;0,408;R
ES0031400000000000TF0F;03/05/2024;2;0,479;R
ES0031400000000000TF0F;03/05/2024;3;0,436;R
ES0031400000000000TF0F;03/05/2024;4;0,267;R
ES0031400000000000TF0F;03/05/2024;5;0,377;R
ES0031400000000000TF0F;03/05/2024;6;0,253;R
ES0031400000000000TF0F;03/05/2024;7;0,292;R
ES0031400000000000TF0F;03/05/2024;8;0,607;R
ES0031400000000000TF0F;03/05/2024;9;0,438;R
ES0031400000000000TF0F;03/05/2024;10;0,919;R
ES0031400000000000TF0F;03/05/2024;11;0,985;R
ES0031400000000000TF0F;03/05/2024;12;0,985;R
ES0031400000000000TF0F;03/05/2024;13;0,817;R
ES0031400000000000TF0F;03/05/2024;14;0,998;R
ES0031400000000000TF0F;03/05/2024;15;0,69;R
ES0031400000000000TF0F;03/05/2024;16;0,41;R
ES0031400000000000TF0F;03/05/2024;17;0,581;R
ES0031400000000000TF0F;03/05/2024;18;0,976;R
ES0031400000000000TF0F;03/05/2024;19;0,99;R
ES0031400000000000TF0F;03/05/2024;20;0,766;R
ES0031400000000000TF0F;03/05/2024;21;0,87;R
ES0031400000000000TF0F;03/05/2024;22;0,981;R
ES0031400000000000TF0F;03/05/2024;23;0,242;R
ES0031400000000000TF0F;03/05/2024;24;0,424;R
ES0031400000000000TF0F;04/05/2024;1;0,271;R
ES0031400000000000TF0F;04/05/2024;2;0,495;R
ES0031400000000000TF0F;04/05/2024;3;0,25;R
ES0031400000000000TF0F;04/05/2024;4;0,466;R
ES0031400000000000TF0F;04/05/2024;5;0,227;R
ES0031400000000000TF0F;04/05/2024;6;0,413;R
ES0031400000000000TF0F;04/05/2024;7;0,392;R
ES0031400000000000TF0F;04/05/2024;8;0,466;R
ES0031400000000000TF0F;04/05/2024;9;0,334;R
ES0031400000000000TF0F;04/05/2024;10;0,58;R
ES0031400000000000TF0F;04/05/2024;11;0,575;R
ES0031400000000000TF0F;04/05/2024;12;0,52;R
ES0031400000000000TF0F;04/05/2024;13;0,577;R
ES0031400000000000TF0F;04/05/2024;14;0,532;R
ES0031400000000000TF0F;04/05/2024;15;0,2;R
ES0031400000000000TF0F;04/05/2024;16;0,316;R
ES0031400000000000TF0F;04/05/2024;17;0,42;R
ES0031400000000000TF0F;04/05/2024;18;0,791;R
ES0031400000000000TF0F;04/05/2024;19;0,765;R
ES0031400000000000TF0F;04/05/2024;20;0,648;R
ES0031400000000000TF0F;04/05/2024;21;0,614;R
ES0031400000000000TF0F;04/05/2024;22;0,664;R
ES0031400000000000TF0F;04/05/2024;23;0,23;R
ES0031400000000000TF0F;04/05/2024;24;0,344;R
ES0031400000000000TF0F;05/05/2024;1;0,459;R
ES0031400000000000TF0F;05/05/2024;2;0,395;R
ES0031400000000000TF0F;05/05/2024;3;0,406;R
ES0031400000000000TF0F;05/05/2024;4;0,249;R
ES0031400000000000TF0F;05/05/2024;5;0,222;R
ES0031400000000000TF0F;05/05/2024;6;0,454;R
ES0031400000000000TF0F;05/05/2024;7;0,288;R
ES0031400000000000TF0F;05/05/2024;8;0,296;R
ES0031400000000000TF0F;05/05/2024;9;0,485;R
ES0031400000000000TF0F;05/05/2024;10;0,522;R
ES0031400000000000TF0F;05/05/2024;11;0,551;R
ES0031400000000000TF0F;05/05/2024;12;0,613;R
ES0031400000000000TF0F;05/05/2024;13;0,72;R
ES0031400000000000TF0F;05/05/2024;14;0,664;R
ES0031400000000000TF0F;05/05/2024;15;0,469;R
ES0031400000000000TF0F;05/05/2024;16;0,228;R
ES0031400000000000TF0F;05/05/2024;17;0,378;R
ES0031400000000000TF0F;05/05/2024;18;0,684;R
ES0031400000000000TF0F;05/05/2024;19;0,645;R
ES0031400000000000TF0F;05/05/2024;20;0,509;R
ES0031400000000000TF0F;05/05/2024;21;0,783;R
ES0031400000000000TF0F;05/05/2024;22;0,549;R
ES0031400000000000TF0F;05/05/2024;23;0,467;R
ES0031400000000000TF0F;05/05/2024;24;0,247;R
ES0031400000000000TF0F;06/05/2024;1;0,23;R
ES0031400000000000TF0F;06/05/2024;2;0,262;R
ES0031400000000000TF0F;06/05/2024;3;0,257;R
ES0031400000000000TF0F;06/05/2024;4;0,409;R
ES0031400000000000TF0F;06/05/2024;5;0,417;R
ES0031400000000000TF0F;06/05/2024;6;0,419;R
ES0031400000000000TF0F;06/05/2024;7;0,28;R
ES0031400000000000TF0F;06/05/2024;8;0,484;R
ES0031400000000000TF0F;06/05/2024;9;0,471;R
ES0031400000000000TF0F;06/05/2024;10;0,715;R
ES0031400000000000TF0F;06/05/2024;11;0,872;R
ES0031400000000000TF0F;06/05/2024;12;0,952;R
ES0031400000000000TF0F;06/05/2024;13;0,746;R
ES0031400000000000TF0F;06/05/2024;14;0,808;R
ES0031400000000000TF0F;06/05/2024;15;0,528;R
ES0031400000000000TF0F;06/05/2024;16;0,488;R
ES0031400000000000TF0F;06/05/2024;17;0,599;R
ES0031400000000000TF0F;06/05/2024;18;0,88;R
ES0031400000000000TF0F;06/05/2024;19;0,76;R
ES0031400000000000TF0F;06/05/2024;20;0,708;R
ES0031400000000000TF0F;06/05/2024;21;0,751;R
ES0031400000000000TF0F;06/05/2024;22;0,788;R
ES0031400000000000TF0F;06/05/2024;23;0,225;R
ES0031400000000000TF0F;06/05/2024;24;0,453;R
ES0031400000000000TF0F;07/05/2024;1;0,293;R
ES0031400000000000TF0F;07/05/2024;2;0,319;R
ES0031400000000000TF0F;07/05/2024;3;0,347;R
ES0031400000000000TF0F;07/05/2024;4;0,398;R
ES0031400000000000TF0F;07/05/2024;5;0,227;R
ES0031400000000000TF0F;07/05/2024;6;0,363;R
ES0031400000000000TF0F;07/05/2024;7;0,255;R
ES0031400000000000TF0F;07/05/2024;8;0,666;R
ES0031400000000000TF0F;07/05/2024;9;0,511;R
ES0031400000000000TF0F;07/05/2024;10;0,834;R
ES0031400000000000TF0F;07/05/2024;11;0,779;R
ES0031400000000000TF0F;07/05/2024;12;0,84;R
ES0031400000000000TF0F;07/05/2024;13;0,768;R
ES0031400000000000TF0F;07/05/2024;14;0,781;R
ES0031400000000000TF0F;07/05/2024;15;0,418;R
ES0031400000000000TF0F;07/05/2024;16;0,626;R
ES0031400000000000TF0F;07/05/2024;17;0,6;R
ES0031400000000000TF0F;07/05/2024;18;0,726;R
ES0031400000000000TF0F;07/05/2024;19;0,803;R
ES0031400000000000TF0F;07/05/2024;20;0,862;R
ES0031400000000000TF0F;07/05/2024;21;0,991;R
ES0031400000000000TF0F;07/05/2024;22;0,877;R
ES0031400000000000TF0F;07/05/2024;23;0,366;R
ES0031400000000000TF0F;07/05/2024;24;0,452;R
ES0031400000000000TF0F;08/05/2024;1;0,446;R
ES0031400000000000TF0F;08/05/2024;2;0,326;R
ES0031400000000000TF0F;08/05/2024;3;0,361;R
ES0031400000000000TF0F;08/05/2024;4;0,46;R
ES0031400000000000TF0F;08/05/2024;5;0,342;R
ES0031400000000000TF0F;08/05/2024;6;0,464;R
ES0031400000000000TF0F;08/05/2024;7;0,343;R
ES0031400000000000TF0F;08/05/2024;8;0,424;R
ES0031400000000000TF0F;08/05/2024;9;0,671;R
ES0031400000000000TF0F;08/05/2024;10;0,914;R
ES0031400000000000TF0F;08/05/2024;11;0,851;R
ES0031400000000000TF0F;08/05/2024;12;0,97;R
ES0031400000000000TF0F;08/05/2024;13;0,94;R
ES0031400000000000TF0F;08/05/2024;14;0,903;R
ES0031400000000000TF0F;08/05/2024;15;0,586;R
ES0031400000000000TF0F;08/05/2024;16;0,436;R
ES0031400000000000TF0F;08/05/2024;17;0,627;R
ES0031400000000000TF0F;08/05/2024;18;0,752;R
ES0031400000000000TF0F;08/05/2024;19;0,995;R
ES0031400000000000TF0F;08/05/2024;20;0,992;R
ES0031400000000000TF0F;08/05/2024;21;0,943;R
ES0031400000000000TF0F;08/05/2024;22;0,738;R
ES0031400000000000TF0F;08/05/2024;23;0,327;R
ES0031400000000000TF0F;08/05/2024;24;0,496;R
ES0031400000000000TF0F;09/05/2024;1;0,331;R
ES0031400000000000TF0F;09/05/2024;2;0,499;R
ES0031400000000000TF0F;09/05/2024;3;0,388;R
ES0031400000000000TF0F;09/05/2024;4;0,45;R
ES0031400000000000TF0F;09/05/2024;5;0,277;R
ES0031400000000000TF0F;09/05/2024;6;0,473;R
ES0031400000000000TF0F;09/05/2024;7;0,474;R
ES0031400000000000TF0F;09/05/2024;8;0,42;R
ES0031400000000000TF0F;09/05/2024;9;0,516;R
ES0031400000000000TF0F;09/05/2024;10;0,819;R
ES0031400000000000TF0F;09/05/2024;11;0,798;R
ES0031400000000000TF0F;09/05/2024;12;0,783;R
ES0031400000000000TF0F;09/05/2024;13;0,837;R
ES0031400000000000TF0F;09/05/2024;14;0,962;R
ES0031400000000000TF0F;09/05/2024;15;0,636;R
ES0031400000000000TF0F;09/05/2024;16;0,587;R
ES0031400000000000TF0F;09/05/2024;17;0,557;R
ES0031400000000000TF0F;09/05/2024;18;0,826;R
ES0031400000000000TF0F;09/05/2024;19;0,824;R
ES0031400000000000TF0F;09/05/2024;20;0,744;R
ES0031400000000000TF0F;09/05/2024;21;0,876;R
ES0031400000000000TF0F;09/05/2024;22;0,928;R
ES0031400000000000TF0F;09/05/2024;23;0,482;R
ES0031400000000000TF0F;09/05/2024;24;0,477;R
ES0031400000000000TF0F;10/05/2024;1;0,369;R
ES0031400000000000TF0F;10/05/2024;2;0,23;R
ES0031400000000000TF0F;10/05/2024;3;0,286;R
ES0031400000000000TF0F;10/05/2024;4;0,361;R
ES0031400000000000TF0F;10/05/2024;5;0,303;R
ES0031400000000000TF0F;10/05/2024;6;0,323;R
ES0031400000000000TF0F;10/05/2024;7;0,315;R
ES0031400000000000TF0F;10/05/2024;8;0,546;R
ES0031400000000000TF0F;10/05/2024;9;0,583;R
ES0031400000000000TF0F;10/05/2024;10;0,711;R
ES0031400000000000TF0F;10/05/2024;11;0,783;R
ES0031400000000000TF0F;10/05/2024;12;0,743;R
ES0031400000000000TF0F;10/05/2024;13;0,883;R
ES0031400000000000TF0F;10/05/2024;14;0,908;R
ES0031400000000000TF0F;10/05/2024;15;0,412;R
ES0031400000000000TF0F;10/05/2024;16;0,667;R
ES0031400000000000TF0F;10/05/2024;17;0,499;R
ES0031400000000000TF0F;10/05/2024;18;0,771;R
ES0031400000000000TF0F;10/05/2024;19;0,924;R
ES0031400000000000TF0F;10/05/2024;20;0,976;R
ES0031400000000000TF0F;10/05/2024;21;0,969;R
ES0031400000000000TF0F;10/05/2024;22;0,706;R
ES0031400000000000TF0F;10/05/2024;23;0,445;R
ES0031400000000000TF0F;10/05/2024;24;0,291;R
ES0031400000000000TF0F;11/05/2024;1;0,284;R
ES0031400000000000TF0F;11/05/2024;2;0,347;R
ES0031400000000000TF0F;11/05/2024;3;0,409;R
ES0031400000000000TF0F;11/05/2024;4;0,229;R
ES0031400000000000TF0F;11/05/2024;5;0,461;R
ES0031400000000000TF0F;11/05/2024;6;0,24;R
ES0031400000000000TF0F;11/05/2024;7;0,492;R
ES0031400000000000TF0F;11/05/2024;8;0,333;R
ES0031400000000000TF0F;11/05/2024;9;0,448;R
ES0031400000000000TF0F;11/05/2024;10;0,581;R
ES0031400000000000TF0F;11/05/2024;11;0,625;R
ES0031400000000000TF0F;11/05/2024;12;0,694;R
ES0031400000000000TF0F;11/05/2024;13;0,556;R
ES0031400000000000TF0F;11/05/2024;14;0,563;R
ES0031400000000000TF0F;11/05/2024;15;0,447;R
ES0031400000000000TF0F;11/05/2024;16;0,422;R
ES0031400000000000TF0F;11/05/2024;17;0,428;R
ES0031400000000000TF0F;11/05/2024;18;0,76;R
ES0031400000000000TF0F;11/05/2024;19;0,746;R
ES0031400000000000TF0F;11/05/2024;20;0,655;R
ES0031400000000000TF0F;11/05/2024;21;0,548;R
ES0031400000000000TF0F;11/05/2024;22;0,593;R
ES0031400000000000TF0F;11/05/2024;23;0,352;R
ES0031400000000000TF0F;11/05/2024;24;0,241;R
ES0031400000000000TF0F;12/05/2024;1;0,455;R
ES0031400000000000TF0F;12/05/2024;2;0,464;R
ES0031400000000000TF0F;12/05/2024;3;0,209;R
ES0031400000000000TF0F;12/05/2024;4;0,258;R
ES0031400000000000TF0F;12/05/2024;5;0,45;R
ES0031400000000000TF0F;12/05/2024;6;0,451;R
ES0031400000000000TF0F;12/05/2024;7;0,275;R
ES0031400000000000TF0F;12/05/2024;8;0,337;R
ES0031400000000000TF0F;12/05/2024;9;0,475;R
ES0031400000000000TF0F;12/05/2024;10;0,711;R
ES0031400000000000TF0F;12/05/2024;11;0,582;R
ES0031400000000000TF0F;12/05/2024;12;0,747;R
ES0031400000000000TF0F;12/05/2024;13;0,652;R
ES0031400000000000TF0F;12/05/2024;14;0,691;R
ES0031400000000000TF0F;12/05/2024;15;0,237;R
ES0031400000000000TF0F;12/05/2024;16;0,209;R
ES0031400000000000TF0F;12/05/2024;17;0,312;R
ES0031400000000000TF0F;12/05/2024;18;0,678;R
ES0031400000000000TF0F;12/05/2024;19;0,553;R
ES0031400000000000TF0F;12/05/2024;20;0,761;R
ES0031400000000000TF0F;12/05/2024;21;0,676;R
ES0031400000000000TF0F;12/05/2024;22;0,605;R
ES0031400000000000TF0F;12/05/2024;23;0,249;R
ES0031400000000000TF0F;12/05/2024;24;0,468;R
ES0031400000000000TF0F;13/05/2024;1;0,425;R
ES0031400000000000TF0F;13/05/2024;2;0,407;R
ES0031400000000000TF0F;13/05/2024;3;0,286;R
ES0031400000000000TF0F;13/05/2024;4;0,316;R
ES0031400000000000TF0F;13/05/2024;5;0,249;R
ES0031400000000000TF0F;13/05/2024;6;0,372;R
ES0031400000000000TF0F;13/05/2024;7;0,489;R
ES0031400000000000TF0F;13/05/2024;8;0,657;R
ES0031400000000000TF0F;13/05/2024;9;0,594;R
ES0031400000000000TF0F;13/05/2024;10;0,903;R
ES0031400000000000TF0F;13/05/2024;11;0,781;R
ES0031400000000000TF0F;13/05/2024;12;0,823;R
ES0031400000000000TF0F;13/05/2024;13;0,706;R
ES0031400000000000TF0F;13/05/2024;14;0,934;R
ES0031400000000000TF0F;13/05/2024;15;0,63;R
ES0031400000000000TF0F;13/05/2024;16;0,403;R
ES0031400000000000TF0F;13/05/2024;17;0,673;R
ES0031400000000000TF0F;13/05/2024;18;0,894;R
ES0031400000000000TF0F;13/05/2024;19;0,88;R
ES0031400000000000TF0F;13/05/2024;20;0,703;R
ES0031400000000000TF0F;13/05/2024;21;0,776;R
ES0031400000000000TF0F;13/05/2024;22;0,942;R
ES0031400000000000TF0F;13/05/2024;23;0,292;R
ES0031400000000000TF0F;13/05/2024;24;0,49;R
ES0031400000000000TF0F;14/05/2024;1;0,393;R
ES0031400000000000TF0F;14/05/2024;2;0,327;R
ES0031400000000000TF0F;14/05/2024;3;0,313;R
ES0031400000000000TF0F;14/05/2024;4;0,305;R
ES0031400000000000TF0F;14/05/2024;5;0,276;R
ES0031400000000000TF0F;14/05/2024;6;0,34;R
ES0031400000000000TF0F;14/05/2024;7;0,403;R
ES0031400000000000TF0F;14/05/2024;8;0,647;R
ES0031400000000000TF0F;14/05/2024;9;0,519;R
ES0031400000000000TF0F;14/05/2024;10;0,731;R
ES0031400000000000TF0F;14/05/2024;11;0,853;R
ES0031400000000000TF0F;14/05/2024;12;0,899;R
ES0031400000000000TF0F;14/05/2024;13;0,953;R
